,x1_id,x2_session,x3_trial,x4_index_forests,x5_order_trials_in_forest_0x28not_days0x29,x6_continuous_energy_trial_start,x7_weather_type,x8_side_options_on_screen,x9_button_pressed,x10_RT,x11_choice,x12_continuous_energy_trial_end,x13_gain_magnitude,x14_p_foraging_gain,x15_not_used_set_to_NaN,x16_horizon_correct_maximum,x17_horizon_correct_adjusted,x18_win_magnitude_high_low,x19_wait_when_safe,x20_energy_change_in_trial,x21_optimal_policy_binary,x22_optimal_policy,x23_pseudo0x2Doptimal_horizon0x2D1_binary,x24_pseudo0x2Doptimal_horizon0x2D1,x25_expected_energy_wO_boundaries,x26_logRT,x27_indifferent_optimal,empty,empty1,empty2,empty3,empty4,empty5,empty6,empty7,empty8,x37_binary_energy,x38_foraging_outcome_win,x39_foraging_outcome_loss,x40_expected_energy_w_boundaries,x41_expected_energy_change,empty9,empty10,empty11,empty12,empty13,empty14,empty15,empty16,empty17,empty18,empty19,x53_fatal_foraging_possible,x54_oneIfNrg1_else_pGain,x55_oneIfNrg1_else_EVenergy,x56_rule0x26PGain3WWS,x57_weather_1_gain_magnitude,x58_weather_2_gain_magnitude,x59_weather_1_p_gain,x60_weather_2_p_gain,optimal_policy_cap
3724,312,1,29,1061,4,0,0,0,2.0,768,0,0,0,3.0,,4,1,1,0,0,0,0.0,0,0.0,4.0,6.64378973314767,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,2,3,0.4,0.5,0.0
3725,312,1,30,1164,1,3,2,1,2.0,546,1,5,4,0.7,,3,3,2,0,0,1,0.23,2,0.0,2.2,6.30261897574491,0,0,0,0,0,0,0,0,0,0,0,5,1,3.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0.7,1,4,0.5,0.7,0.23
3726,312,1,31,1164,2,5,2,1,,2000,0,4,4,0.7,,3,2,2,1,2,2,0.0,2,0.0,2.2,7.60090245954208,1,0,0,0,0,0,0,0,0,0,0,5,3,4.4,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-0.6,0.0,1,4,0.5,0.7,-0.9
3727,312,1,32,1164,3,4,2,1,2.0,574,1,5,4,0.7,,3,1,2,1,-1,2,0.0,2,0.0,2.2,6.35262939631957,1,0,0,0,0,0,0,0,0,0,0,5,2,4.1,0.0999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0999999999999996,0.0,1,4,0.5,0.7,-0.9
3728,312,1,33,74,1,2,2,2,25.0,1442,1,0,4,0.5,,5,5,2,0,1,1,0.2,0,-0.5,1.0,7.27378631784489,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,3,4,0.1,0.5,0.2
3729,312,1,34,74,2,0,0,0,2.0,605,0,0,0,4.0,,5,4,2,0,-2,0,0.0,0,0.0,6.0,6.40522845803084,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,3,4,0.1,0.5,0.0
3730,312,1,35,74,3,0,0,0,2.0,533,0,0,0,4.0,,5,3,2,0,0,0,0.0,0,0.0,6.0,6.27852142416584,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,3,4,0.1,0.5,0.0
3731,312,1,36,74,4,0,0,0,25.0,981,0,0,0,4.0,,5,2,2,0,0,0,0.0,0,0.0,6.0,6.88857245956536,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,3,4,0.1,0.5,0.0
3732,312,1,37,74,5,0,0,0,25.0,797,0,0,0,4.0,,5,1,2,0,0,0,0.0,0,0.0,6.0,6.68085467879022,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,3,4,0.1,0.5,0.0
3733,312,1,38,970,1,3,1,1,25.0,1046,0,2,2,0.3,,3,3,1,0,0,1,0.13,2,0.0,-0.8,6.95272864462487,0,0,0,0,0,0,0,0,0,0,0,5,1,2.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.8,0.3,2,2,0.3,0.5,0.13
3734,312,1,39,970,2,2,1,1,25.0,1026,0,1,2,0.3,,3,2,1,0,-1,0,-0.1,0,-0.7,-0.8,6.93342302573071,0,0,0,0,0,0,0,0,0,0,0,4,0,1.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,1,0.3,-0.8,0.3,2,2,0.3,0.5,-0.1
3735,312,1,40,970,3,1,2,2,25.0,843,1,0,2,0.5,,3,1,1,0,-1,1,0.5,1,0.5,0.0,6.73696695800186,0,0,0,0,0,0,0,0,0,0,1,3,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,2,2,0.3,0.5,0.9
3736,312,1,41,1241,1,3,1,2,25.0,966,1,1,2,0.6,,5,5,2,0,-1,1,0.1192,2,0.0,0.4,6.87316383421252,0,0,0,0,0,0,0,0,0,0,0,5,1,3.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.6,2,3,0.6,0.8,0.1192
3737,312,1,42,1241,2,1,2,1,2.0,516,1,4,3,0.8,,5,4,2,0,-2,1,0.8,1,0.8,2.0,6.24610676548156,0,0,0,0,0,0,0,0,0,0,1,4,0,3.2,2.2,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,2,3,0.6,0.8,0.9
3738,312,1,43,1241,3,4,2,1,2.0,790,1,5,3,0.8,,5,3,2,1,3,0,-0.05,2,0.0,2.0,6.67203294546107,0,0,0,0,0,0,0,0,0,0,0,5,2,4.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0.0,2,3,0.6,0.8,-0.9
3739,312,1,44,1241,4,5,2,1,25.0,1540,0,4,3,0.8,,5,2,2,1,1,2,0.0,2,0.0,2.0,7.33953769540767,1,0,0,0,0,0,0,0,0,0,0,5,3,4.6,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,-0.4,0.0,2,3,0.6,0.8,-0.9
3740,312,1,45,1241,5,4,2,1,25.0,1088,0,3,3,0.8,,5,1,2,1,-1,2,0.0,2,0.0,2.0,6.99209642741589,1,0,0,0,0,0,0,0,0,0,0,5,2,4.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0.0,2,3,0.6,0.8,-0.9
3741,312,1,46,843,1,3,1,1,25.0,1104,0,2,0,0.2,,3,3,2,0,-1,1,0.0339999999999998,2,0.0,-1.6,7.00669522683704,0,0,0,0,0,0,0,0,0,0,0,3,1,1.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1.6,0.2,0,2,0.2,0.4,0.0339999999999998
3742,312,1,47,843,2,2,1,2,2.0,1710,0,1,0,0.2,,3,2,2,0,-1,0,-0.1,0,-0.8,-1.6,7.44424864949671,0,0,0,0,0,0,0,0,0,0,0,2,0,0.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-1.6,0.2,0,2,0.2,0.4,-0.1
3743,312,1,48,843,3,1,1,2,25.0,1134,1,0,0,0.2,,3,1,2,0,-1,1,0.2,1,0.2,-1.6,7.0335064842877,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0,2,0.2,0.4,0.9
3744,312,2,1,412,1,2,2,1,2.0,877,1,4,2,0.7,,5,5,1,0,-1,1,0.185625,0,-0.3,0.8,6.77650699237218,0,0,0,0,0,0,0,0,0,0,0,4,0,2.8,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.8,0.7,1,2,0.4,0.7,0.185625
3745,312,2,2,412,2,4,1,1,25.0,731,0,3,1,0.4,,5,4,1,0,2,0,-0.0225,2,0.0,-0.8,6.59441345974978,0,0,0,0,0,0,0,0,0,0,0,5,2,3.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.8,0.4,1,2,0.4,0.7,-0.0225
3746,312,2,3,412,3,3,2,2,25.0,803,1,1,2,0.7,,5,3,1,0,-1,1,0.24,2,0.0,0.8,6.68835471394676,0,0,0,0,0,0,0,0,0,0,0,5,1,3.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0.7,1,2,0.4,0.7,0.24
3747,312,2,4,412,4,1,2,1,2.0,538,1,3,2,0.7,,5,2,1,0,-2,1,0.7,1,0.7,0.8,6.28785856016178,0,0,0,0,0,0,0,0,0,0,1,3,0,2.1,1.1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1,2,0.4,0.7,0.9
3748,312,2,5,412,5,3,1,1,25.0,733,0,2,1,0.4,,5,1,1,1,2,2,0.0,2,0.0,-0.8,6.59714570188665,1,0,0,0,0,0,0,0,0,0,0,4,1,2.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.8,0.0,1,2,0.4,0.7,-0.9
3749,312,2,6,1248,1,3,2,2,25.0,628,1,5,2,0.9,,5,5,2,0,-1,1,0.18466875,2,0.0,1.6,6.4425401664682,0,0,0,0,0,0,0,0,0,0,0,5,1,4.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.6,0.9,0,2,0.6,0.9,0.18466875
3750,312,2,7,1248,2,5,2,2,2.0,1698,0,4,2,0.9,,5,4,2,1,2,0,-0.008125,2,0.0,1.6,7.43720636687129,0,0,0,0,0,0,0,0,0,0,0,5,3,4.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,-0.2,0.0,0,2,0.6,0.9,-0.9
3751,312,2,8,1248,3,4,1,2,2.0,1984,0,3,0,0.6,,5,3,2,1,-1,0,-0.07,2,0.0,-0.8,7.59287028784482,0,0,0,0,0,0,0,0,0,0,0,4,2,3.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.8,0.0,0,2,0.6,0.9,-0.9
3752,312,2,9,1248,4,3,1,1,,2000,0,2,0,0.6,,5,2,2,1,-1,0,-0.1,2,0.0,-0.8,7.60090245954208,0,0,0,0,0,0,0,0,0,0,0,3,1,2.2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.8,0.0,0,2,0.6,0.9,-0.9
3753,312,2,10,1248,5,2,2,2,25.0,762,1,4,2,0.9,,5,1,2,1,-1,0,-0.1,0,-0.1,1.6,6.63594655568665,0,0,0,0,0,0,0,0,0,0,0,4,0,3.6,1.6,0,0,0,0,0,0,0,0,0,0,0,1,0.9,1.6,0.0,0,2,0.6,0.9,-0.9
3754,312,2,11,1228,1,3,2,1,2.0,945,1,1,3,0.7,,4,4,2,0,2,1,0.22,2,0.0,1.5,6.85118492749374,0,0,0,0,0,0,0,0,0,0,0,5,1,3.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0.7,3,3,0.6,0.7,0.22
3755,312,2,12,1228,2,1,2,2,25.0,500,1,4,3,0.7,,4,3,2,0,-2,1,0.7,1,0.7,1.5,6.21460809842219,0,0,0,0,0,0,0,0,0,0,1,4,0,2.8,1.8,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,3,3,0.6,0.7,0.9
3756,312,2,13,1228,3,4,1,2,,2001,0,3,3,0.6,,4,2,2,1,3,2,0.0,2,0.0,1.0,7.60140233458373,1,0,0,0,0,0,0,0,0,0,0,5,2,3.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0.0,3,3,0.6,0.7,-0.9
3757,312,2,14,1228,4,3,1,2,25.0,904,1,5,3,0.6,,4,1,2,1,-1,2,0.0,2,0.0,1.0,6.80682936039218,1,0,0,0,0,0,0,0,0,0,0,5,1,3.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,3,3,0.6,0.7,-0.9
3758,312,2,15,515,1,2,2,1,2.0,669,1,5,4,0.9,,4,4,1,0,2,1,0.29375,0,-0.1,3.4,6.50578406012823,0,0,0,0,0,0,0,0,0,0,0,5,0,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0.9,2.5,0.9,0,4,0.5,0.9,0.29375
3759,312,2,16,515,2,5,1,2,2.0,1190,0,4,0,0.5,,4,3,1,1,3,2,0.0,2,0.0,-1.0,7.08170858610558,1,0,0,0,0,0,0,0,0,0,0,5,3,4.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1.0,0.0,0,4,0.5,0.9,-0.9
3760,312,2,17,515,3,4,2,1,2.0,998,1,5,4,0.9,,4,2,1,1,-1,2,0.0,2,0.0,3.4,6.90575327631146,1,0,0,0,0,0,0,0,0,0,0,5,2,4.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.7,0.0,0,4,0.5,0.9,-0.9
3761,312,2,18,515,4,5,1,1,25.0,1412,0,4,0,0.5,,4,1,1,1,1,2,0.0,2,0.0,-1.0,7.25276241805319,1,0,0,0,0,0,0,0,0,0,0,5,3,4.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1.0,0.0,0,4,0.5,0.9,-0.9
3762,312,2,19,493,1,2,2,1,2.0,840,1,0,3,0.7,,3,3,1,0,-1,1,0.1,0,-0.3,1.5,6.73340189183736,0,0,0,0,0,0,0,0,0,0,0,5,0,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0.7,1.5,0.7,3,3,0.5,0.7,0.1
3763,312,2,20,493,2,0,0,0,2.0,876,0,0,0,3.0,,3,2,1,0,-2,0,0.0,0,0.0,4.0,6.77536609093639,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,3,3,0.5,0.7,0.0
3764,312,2,21,493,3,0,0,0,25.0,753,0,0,0,3.0,,3,1,1,0,0,0,0.0,0,0.0,4.0,6.62406522779989,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,3,3,0.5,0.7,0.0
3765,312,2,22,299,1,2,2,1,2.0,1109,1,5,4,0.5,,4,4,2,0,0,1,0.1,0,-0.5,1.0,7.01121398735037,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,3,4,0.3,0.5,0.1
3766,312,2,23,299,2,5,1,1,25.0,684,0,4,3,0.3,,4,3,2,1,3,2,0.0,2,0.0,-0.5,6.52795791762255,1,0,0,0,0,0,0,0,0,0,0,5,3,3.6,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-1.4,0.0,3,4,0.3,0.5,-0.9
3767,312,2,24,299,3,4,1,2,2.0,1267,0,3,3,0.3,,4,2,2,1,-1,2,0.0,2,0.0,-0.5,7.14440718032114,1,0,0,0,0,0,0,0,0,0,0,5,2,2.9,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-1.1,0.0,3,4,0.3,0.5,-0.9
3768,312,2,25,299,4,3,2,2,25.0,1999,1,1,4,0.5,,4,1,2,1,-1,2,0.0,2,0.0,1.0,7.6004023345004,1,0,0,0,0,0,0,0,0,0,0,5,1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,3,4,0.3,0.5,-0.9
3769,312,2,26,377,1,2,2,2,2.0,1838,0,1,1,0.5,,3,3,1,0,-2,1,0.16,0,-0.5,-0.5,7.51643330291563,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,-0.5,0.5,0,1,0.4,0.5,0.16
3770,312,2,27,377,2,1,1,2,25.0,1414,1,1,0,0.4,,3,2,1,0,-1,1,0.18,1,0.4,-1.2,7.25417784645652,0,0,0,0,0,0,0,0,0,0,1,1,0,0.4,-0.6,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0,1,0.4,0.5,0.9
3771,312,2,28,377,3,1,1,1,2.0,1856,1,0,0,0.4,,3,1,1,0,0,1,0.4,1,0.4,-1.2,7.52617891334615,0,0,0,0,0,0,0,0,0,0,1,1,0,0.4,-0.6,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0,1,0.4,0.5,0.9
3772,312,2,29,182,1,2,2,1,2.0,1526,1,0,1,0.5,,3,3,2,0,-1,1,0.215,0,-0.5,-0.5,7.3304052118444,0,0,0,0,0,0,0,0,0,0,0,3,0,1.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,-0.5,0.5,0,1,0.2,0.5,0.215
3773,312,2,30,182,2,0,0,0,2.0,611,0,0,0,1.0,,3,2,2,0,-2,0,0.0,0,0.0,0.0,6.4150969591716,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0,1,0.2,0.5,0.0
3774,312,2,31,182,3,0,0,0,25.0,696,0,0,0,1.0,,3,1,2,0,0,0,0.0,0,0.0,0.0,6.54534966033442,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0,1,0.2,0.5,0.0
3775,312,2,32,1097,1,3,1,2,2.0,1804,0,2,0,0.4,,4,4,1,0,0,0,-0.1064,2,0.0,-1.2,7.49776170062257,0,0,0,0,0,0,0,0,0,0,0,3,1,1.8,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1.2,0.4,0,1,0.4,0.8,-0.1064
3776,312,2,33,1097,2,2,1,1,25.0,1997,0,1,0,0.4,,4,3,1,0,-1,0,-0.24,0,-0.6,-1.2,7.59940133341582,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8,-1.2,0,0,0,0,0,0,0,0,0,0,0,1,0.4,-1.2,0.4,0,1,0.4,0.8,-0.24
3777,312,2,34,1097,3,1,2,1,2.0,637,1,0,1,0.8,,4,2,1,0,-1,1,0.8,1,0.8,0.4,6.45676965557216,0,0,0,0,0,0,0,0,0,0,1,2,0,1.6,0.6,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0,1,0.4,0.8,0.9
3778,312,2,35,1097,4,0,0,0,2.0,558,0,0,0,1.0,,4,1,1,0,-1,0,0.0,0,0.0,0.0,6.32435896238131,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0,1,0.4,0.8,0.0
3779,312,2,36,551,1,2,2,2,25.0,917,1,5,3,0.7,,3,3,2,0,0,1,0.05,0,-0.3,1.5,6.82110747225646,0,0,0,0,0,0,0,0,0,0,0,5,0,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0.7,1.5,0.7,2,3,0.6,0.7,0.05
3780,312,2,37,551,2,5,2,2,,2000,0,4,3,0.7,,3,2,2,1,3,2,0.0,2,0.0,1.5,7.60090245954208,1,0,0,0,0,0,0,0,0,0,0,5,3,4.4,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-0.6,0.0,2,3,0.6,0.7,-0.9
3781,312,2,38,551,3,4,1,2,25.0,1380,1,5,2,0.6,,3,1,2,1,-1,2,0.0,2,0.0,0.4,7.22983877815125,1,0,0,0,0,0,0,0,0,0,0,5,2,3.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,-0.2,0.0,2,3,0.6,0.7,-0.9
3782,312,2,39,188,1,2,2,1,2.0,516,1,5,3,0.5,,5,5,2,0,1,1,0.2075,0,-0.5,0.5,6.24610676548156,0,0,0,0,0,0,0,0,0,0,0,5,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,3,0.2,0.5,0.2075
3783,312,2,40,188,2,5,1,1,25.0,1043,0,4,1,0.2,,5,4,2,1,3,0,-0.338,2,0.0,-1.4,6.94985645500077,0,0,0,0,0,0,0,0,0,0,0,5,3,3.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1.6,0.0,1,3,0.2,0.5,-0.9
3784,312,2,41,188,3,4,1,1,25.0,960,0,3,1,0.2,,5,3,2,1,-1,0,-0.46,2,0.0,-1.4,6.86693328446188,0,0,0,0,0,0,0,0,0,0,0,5,2,2.6,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1.4,0.0,1,3,0.2,0.5,-0.9
3785,312,2,42,188,4,3,1,2,2.0,1320,0,2,1,0.2,,5,2,2,1,-1,0,-0.52,2,0.0,-1.4,7.18538701558042,0,0,0,0,0,0,0,0,0,0,0,4,1,1.6,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1.4,0.0,1,3,0.2,0.5,-0.9
3786,312,2,43,188,5,2,1,2,2.0,1091,0,1,1,0.2,,5,1,2,1,-1,0,-0.8,0,-0.8,-1.4,6.99484998583307,0,0,0,0,0,0,0,0,0,0,0,3,0,0.6,-1.4,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-1.4,0.0,1,3,0.2,0.5,-0.9
3787,312,2,44,499,1,2,1,1,25.0,775,0,1,0,0.5,,5,5,1,0,-1,0,-0.2,0,-0.5,-1.0,6.65286302935335,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,-1.0,0.5,0,3,0.5,0.8,-0.2
3788,312,2,45,499,2,1,1,2,25.0,779,1,0,0,0.5,,5,4,1,0,-1,1,0.2703125,1,0.5,-1.0,6.65801104587075,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0,3,0.5,0.8,0.9
3789,312,2,46,499,3,0,0,0,25.0,478,0,0,0,3.0,,5,3,1,0,-1,0,0.0,0,0.0,4.0,6.16961073249146,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,0,3,0.5,0.8,0.0
3790,312,2,47,499,4,0,0,0,2.0,593,0,0,0,3.0,,5,2,1,0,0,0,0.0,0,0.0,4.0,6.38519439899773,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,0,3,0.5,0.8,0.0
3791,312,2,48,499,5,0,0,0,2.0,465,0,0,0,3.0,,5,1,1,0,0,0,0.0,0,0.0,4.0,6.14203740558736,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,3.0,0,3,0.5,0.8,0.0
3792,312,3,1,450,1,2,1,1,25.0,1104,0,1,4,0.4,,4,4,1,0,0,0,-0.25,0,-0.6,0.4,7.00669522683704,0,0,0,0,0,0,0,0,0,0,0,5,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.0,0.4,4,4,0.4,0.9,-0.25
3793,312,3,2,450,2,1,1,1,2.0,593,1,0,4,0.4,,4,3,1,0,-1,1,0.4,1,0.4,0.4,6.38519439899773,0,0,0,0,0,0,0,0,0,0,1,5,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,4,4,0.4,0.9,0.9
3794,312,3,3,450,3,0,0,0,2.0,515,0,0,0,4.0,,4,2,1,0,-1,0,0.0,0,0.0,6.0,6.24416690066374,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,4,4,0.4,0.9,0.0
3795,312,3,4,450,4,0,0,0,25.0,412,0,0,0,4.0,,4,1,1,0,0,0,0.0,0,0.0,6.0,6.02102334934953,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.0,4.0,4,4,0.4,0.9,0.0
3796,312,3,5,77,1,2,2,2,25.0,484,1,0,1,0.6,,5,5,2,0,0,1,0.19108625,0,-0.4,-0.2,6.18208490671663,0,0,0,0,0,0,0,0,0,0,0,3,0,1.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0.6,-0.2,0.6,0,1,0.1,0.6,0.19108625
3797,312,3,6,77,2,0,0,0,2.0,384,0,0,0,1.0,,5,4,2,0,-2,0,0.0,0,0.0,0.0,5.95064255258773,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0,1,0.1,0.6,0.0
3798,312,3,7,77,3,0,0,0,25.0,1009,0,0,0,1.0,,5,3,2,0,0,0,0.0,0,0.0,0.0,6.91671502035361,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0,1,0.1,0.6,0.0
3799,312,3,8,77,4,0,0,0,25.0,689,0,0,0,1.0,,5,2,2,0,0,0,0.0,0,0.0,0.0,6.53524127101366,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0,1,0.1,0.6,0.0
3800,312,3,9,77,5,0,0,0,2.0,1220,0,0,0,1.0,,5,1,2,0,0,0,0.0,0,0.0,0.0,7.1066061377273,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0,1,0.1,0.6,0.0
3801,312,3,10,498,1,2,2,2,25.0,535,1,0,2,0.8,,3,3,1,0,0,1,0.2375,0,-0.2,1.2,6.28226674689601,0,0,0,0,0,0,0,0,0,0,0,4,0,3.2,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0.8,1.2,0.8,0,2,0.5,0.8,0.2375
3802,312,3,11,498,2,0,0,0,2.0,673,0,0,0,2.0,,3,2,1,0,-2,0,0.0,0,0.0,2.0,6.51174532964473,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,2.0,0,2,0.5,0.8,0.0
3803,312,3,12,498,3,0,0,0,25.0,986,0,0,0,2.0,,3,1,1,0,0,0,0.0,0,0.0,2.0,6.89365635460264,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,2.0,0,2,0.5,0.8,0.0
3804,312,3,13,576,1,2,1,2,2.0,1039,0,1,1,0.6,,4,4,2,0,0,0,-0.05625,0,-0.4,-0.2,6.94601399109923,0,0,0,0,0,0,0,0,0,0,0,3,0,1.8,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0.6,-0.2,0.6,1,1,0.6,0.9,-0.05625
3805,312,3,14,576,2,1,1,1,2.0,846,1,0,1,0.6,,4,3,2,0,-1,1,0.495,1,0.6,-0.2,6.74051935960622,0,0,0,0,0,0,0,0,0,0,1,2,0,1.2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1,1,0.6,0.9,0.9
3806,312,3,15,576,3,0,0,0,25.0,973,0,0,0,1.0,,4,2,2,0,-1,0,0.0,0,0.0,0.0,6.880384082186,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1,1,0.6,0.9,0.0
